Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
548,4703830,2012,D43,Shooting,1351396800000,135,Morningside (135),43.7858925,-79.213562,802
549,4697103,2012,D32,Shooting,1351483200000,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,803
550,4613667,2012,D14,Stabbing,1351483200000,85,South Parkdale (85),43.6369286,-79.4372711,804
551,4754900,2012,D12,Shooting,1351569600000,115,Mount Dennis (115),43.6883087,-79.4931412,805
552,4695122,2012,D14,Shooting,1352610000000,78,Kensington-Chinatown (78),43.656723,-79.406517,806
553,4664511,2012,D23,Other,1352696400000,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,807
554,4559977,2012,D55,Other,1352869200000,64,Woodbine Corridor (64),43.6796837,-79.3143005,808
555,4545660,2012,D54,Stabbing,1353128400000,44,Flemingdon Park (44),43.7237015,-79.324707,809
556,4672379,2012,D31,Shooting,1354424400000,26,Downsview-Roding-CFB (26),43.7335815,-79.4837265,810
557,4471737,2012,D53,Other,1341201600000,67,Playter Estates-Danforth (67),43.6775246,-79.3586502,811
558,4844185,2012,D51,Stabbing,1355979600000,74,North St.James Town (74),43.6672974,-79.3737793,812
559,1799882,2012,D22,Other,1341288000000,12,Markland Wood (12),43.6332703,-79.582756,813
560,1799887,2012,D22,Shooting,1354165200000,12,Markland Wood (12),43.6332703,-79.582756,814
561,3757791,2010,D41,Shooting,1278388800000,126,Dorset Park (126),43.7559013,-79.2666626,815
562,3360930,2010,D52,Shooting,1278734400000,78,Kensington-Chinatown (78),43.6522598,-79.397789,816
563,3831826,2010,D41,Stabbing,1279080000000,127,Bendale (127),43.7552643,-79.2467575,817
564,3587228,2010,D54,Shooting,1278993600000,44,Flemingdon Park (44),43.715313,-79.3296509,818
565,3686077,2010,D42,Shooting,1279252800000,128,Agincourt South-Malvern West (128),43.7874107,-79.2591248,819
566,3520868,2010,D31,Shooting,1280462400000,25,Glenfield-Jane Heights (25),43.7403259,-79.5068817,820
567,3804848,2010,D23,Shooting,1280462400000,1,West Humber-Clairville (1),43.7316895,-79.6118164,821
568,3883110,2010,D54,Stabbing,1280548800000,44,Flemingdon Park (44),43.7165565,-79.3373184,822
569,3436989,2010,D22,Shooting,1281758400000,14,Islington-City Centre West (14),43.6467743,-79.5305557,823
570,3577793,2010,D51,Shooting,1281758400000,74,North St.James Town (74),43.6688728,-79.3744507,824
571,3773675,2010,D32,Shooting,1282622400000,32,Englemount-Lawrence (32),43.7226105,-79.441864,825
572,3412926,2010,D14,Stabbing,1282881600000,83,Dufferin Grove (83),43.651432,-79.4401932,826
573,3528531,2010,D43,Shooting,1284091200000,137,Woburn (137),43.7593193,-79.2320251,827
574,3836758,2010,D31,Shooting,1284264000000,24,Black Creek (24),43.7619209,-79.5188217,828
575,3905801,2010,D23,Stabbing,1285387200000,8,Humber Heights-Westmount (8),43.6868515,-79.5131454,829
576,3793509,2010,D51,Other,1283054400000,90,Junction Area (90),43.6663361,-79.4735794,830
577,3708472,2010,D12,Shooting,1285732800000,113,Weston (113),43.6998215,-79.5153656,831
578,3708472,2010,D12,Shooting,1285732800000,113,Weston (113),43.6998215,-79.5153656,832
579,3834477,2010,D14,Shooting,1286164800000,85,South Parkdale (85),43.6337547,-79.4333191,833
580,2896399,2010,D41,Other,1278648000000,119,Wexford/Maryvale (119),43.7388,-79.3084641,834
581,3633942,2010,D31,Shooting,1286164800000,24,Black Creek (24),43.7578697,-79.5154648,835
582,3561941,2010,D51,Shooting,1286596800000,72,Regent Park (72),43.6603432,-79.3590775,836
583,3561941,2010,D51,Shooting,1286596800000,72,Regent Park (72),43.6603432,-79.3590775,837
584,3520082,2010,D41,Shooting,1287288000000,121,Oakridge (121),43.7024002,-79.2769928,838
585,3772354,2010,D51,Shooting,1287979200000,72,Regent Park (72),43.6574554,-79.3627014,839
586,3355708,2010,D55,Stabbing,1288152000000,70,South Riverdale (70),43.6636772,-79.3537521,840
587,3911901,2010,D32,Shooting,1289970000000,37,Willowdale West (37),43.7717056,-79.4145813,841
588,3929126,2010,D33,Shooting,1290229200000,47,Don Valley Village (47),43.7873497,-79.3530273,842
589,3988019,2010,D31,Shooting,1290402000000,25,Glenfield-Jane Heights (25),43.7410774,-79.5034027,843
590,3904746,2010,D43,Shooting,1290574800000,137,Woburn (137),43.7593193,-79.2320251,844
591,3845292,2010,D52,Other,1290834000000,77,Waterfront Communities-The Island (77),43.6447487,-79.3917923,845
592,3878370,2010,D51,Shooting,1291006800000,72,Regent Park (72),43.6612015,-79.3581619,846
593,4003542,2010,D55,Other,1291266000000,62,East End-Danforth (62),43.6839523,-79.3001556,847
594,4016091,2010,D12,Shooting,1293253200000,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,848
595,3561930,2010,D51,Other,1281240000000,71,Cabbagetown-South St.James Town (71),43.6650581,-79.3683014,849
596,3912797,2010,D12,Other,1284264000000,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,850
597,3801763,2010,D43,Other,1274760000000,135,Morningside (135),43.7668037,-79.2067871,851
598,4821260,2013,D31,Stabbing,1357016400000,27,York University Heights (27),43.7777214,-79.4946518,852
599,4842775,2013,D51,Shooting,1358485200000,72,Regent Park (72),43.6603432,-79.3590775,853
600,4724330,2013,D23,Other,1358571600000,7,Willowridge-Martingrove-Richview (7),43.6757164,-79.5684357,854
427,3565736,2009,D31,Shooting,1260334800000,26,Downsview-Roding-CFB (26),43.7177048,-79.5230484,855
428,3566324,2010,D42,Shooting,1262840400000,132,Malvern (132),43.8118591,-79.2112122,856
429,3391807,2009,D11,Stabbing,1260680400000,114,Lambton Baby Point (114),43.6656075,-79.4986115,857
430,3583884,2010,D14,Other,1264309200000,78,Kensington-Chinatown (78),43.6502647,-79.3981628,858
431,3281627,2010,D41,Stabbing,1264568400000,119,Wexford/Maryvale (119),43.7620239,-79.3170853,859
432,3591551,2009,D52,Other,1261112400000,78,Kensington-Chinatown (78),43.6582603,-79.398201,860
433,3543317,2009,D11,Shooting,1262062800000,90,Junction Area (90),43.6655655,-79.4789581,861
434,3367693,2010,D51,Stabbing,1265173200000,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,862
435,3922539,2011,D14,Stabbing,1293858000000,77,Waterfront Communities-The Island (77),43.6480675,-79.3996735,863
436,2885827,2011,D41,Shooting,1294203600000,125,Ionview (125),43.7328644,-79.2789001,864
437,3737551,2011,D43,Other,1294290000000,136,West Hill (136),43.7620163,-79.1947403,865
438,4040426,2011,D53,Other,1294808400000,95,Annex (95),43.6747284,-79.3966064,866
439,4033175,2011,D13,Other,1294894800000,108,Briar Hill-Belgravia (108),43.7046242,-79.4384995,867
440,3832781,2011,D51,Other,1295758800000,75,Church-Yonge Corridor (75),43.6662865,-79.3783493,868
441,3713412,2010,D12,Shooting,1265518800000,30,Brookhaven-Amesbury (30),43.6984215,-79.5026093,869
442,3966773,2011,D31,Shooting,1296536400000,21,Humber Summit (21),43.7506523,-79.5490723,870
443,3530271,2011,D31,Stabbing,1296882000000,27,York University Heights (27),43.7496109,-79.4875946,871
444,4017505,2011,D12,Shooting,1297400400000,112,Beechborough-Greenbrook (112),43.6934128,-79.4832687,872
445,3948450,2011,D43,Shooting,1297400400000,137,Woburn (137),43.7596092,-79.221199,873
446,4017400,2011,D12,Shooting,1297832400000,113,Weston (113),43.6973038,-79.5094604,874
447,3996966,2011,D42,Shooting,1298696400000,132,Malvern (132),43.8006172,-79.2147293,875
448,4010034,2011,D11,Shooting,1299042000000,114,Lambton Baby Point (114),43.6648865,-79.501503,876
449,4029641,2011,D14,Other,1299128400000,93,Dovercourt-Wallace Emerson-Junction (93),43.6672211,-79.4278564,877
450,3973677,2011,D23,Shooting,1300593600000,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,878
451,3914456,2011,D11,Other,1300680000000,85,South Parkdale (85),43.6369286,-79.4372711,879
452,3981811,2011,D41,Shooting,1301284800000,138,Eglinton East (138),43.7348099,-79.2568359,880
453,3736070,2011,D55,Shooting,1301284800000,64,Woodbine Corridor (64),43.6672478,-79.3125916,881
454,3985830,2011,D31,Other,1302840000000,27,York University Heights (27),43.7653809,-79.5026703,882
455,3942884,2011,D54,Other,1302062400000,66,Danforth (66),43.6865997,-79.3249664,883
456,3832638,2011,D23,Shooting,1304136000000,4,Rexdale-Kipling (4),43.7133217,-79.5596924,884
457,3985926,2011,D42,Shooting,1306382400000,117,L'Amoreaux (117),43.7931099,-79.3314133,885
458,3448094,2010,D31,Shooting,1265605200000,28,Rustic (28),43.715744,-79.5047607,886
459,4047557,2011,D23,Shooting,1306641600000,2,Mount Olive-Silverstone-Jamestown (2),43.7390823,-79.5928192,887
460,3593600,2010,D55,Other,1266210000000,70,South Riverdale (70),43.6633987,-79.3097534,888
461,3456178,2010,D43,Other,1266123600000,138,Eglinton East (138),43.7381363,-79.2379379,889
462,3582659,2011,D31,Shooting,1308196800000,25,Glenfield-Jane Heights (25),43.7525101,-79.5164871,890
463,4071110,2011,D33,Stabbing,1309492800000,43,Victoria Village (43),43.7288933,-79.3043823,891
464,3984179,2011,D43,Stabbing,1311307200000,139,Scarborough Village (139),43.7424889,-79.2221069,892
465,3429437,2011,D22,Shooting,1311912000000,14,Islington-City Centre West (14),43.6526527,-79.5632248,893
466,3794249,2011,D12,Other,1311912000000,115,Mount Dennis (115),43.6883087,-79.4931412,894
467,4119820,2011,D12,Shooting,1312084800000,115,Mount Dennis (115),43.6912079,-79.5079803,895
468,3443263,2011,D31,Stabbing,1312948800000,26,Downsview-Roding-CFB (26),43.726284,-79.4837036,896
469,4082526,2011,D31,Shooting,1313812800000,26,Downsview-Roding-CFB (26),43.7431068,-79.4942398,897
470,4131492,2011,D32,Shooting,1314072000000,33,Clanton Park (33),43.7412224,-79.4364471,898
471,3721549,2011,D11,Shooting,1314417600000,114,Lambton Baby Point (114),43.6648865,-79.501503,899
472,4137445,2011,D43,Other,1315713600000,137,Woburn (137),43.7725296,-79.249855,900
473,3156934,2011,D41,Shooting,1316232000000,120,Clairlea-Birchmount (120),43.7070007,-79.2681274,901
474,4136529,2011,D14,Shooting,1317528000000,81,Trinity-Bellwoods (81),43.6471863,-79.4159393,902
475,357703,2010,D43,Shooting,1268283600000,136,West Hill (136),43.7654495,-79.1994705,903
476,3887747,2011,D54,Shooting,1318132800000,43,Victoria Village (43),43.7166748,-79.2992859,904
477,4156058,2011,D54,Shooting,1318564800000,61,Taylor-Massey (61),43.6943817,-79.3006058,905
478,3680160,2010,D41,Other,1268456400000,119,Wexford/Maryvale (119),43.7665482,-79.3133774,906
479,4244358,2011,D31,Shooting,1318651200000,24,Black Creek (24),43.7634354,-79.5098801,907
480,4219112,2011,D22,Shooting,1319169600000,13,Etobicoke West Mall (13),43.6485023,-79.5761642,908
481,4188550,2011,D31,Shooting,1319774400000,26,Downsview-Roding-CFB (26),43.7300453,-79.5086136,909
482,3657524,2010,D11,Other,1270353600000,87,High Park-Swansea (87),43.6550331,-79.4534454,910
483,4187348,2011,D55,Shooting,1322542800000,70,South Riverdale (70),43.6523476,-79.3229218,911
484,4253053,2011,D32,Stabbing,1322802000000,50,Newtonbrook East (50),43.7825012,-79.4074631,912
485,3034132,2011,D32,Stabbing,1322888400000,39,Bedford Park-Nortown (39),43.7393761,-79.4238663,913
486,3733844,2010,D51,Other,1272427200000,73,Moss Park (73),43.6545258,-79.3694611,914
487,4266197,2011,D43,Shooting,1325221200000,137,Woburn (137),43.7640533,-79.2056274,915
488,4355679,2011,D14,Stabbing,1325307600000,78,Kensington-Chinatown (78),43.6525536,-79.3998718,916
489,4191912,2011,D51,Other,1324875600000,72,Regent Park (72),43.6624184,-79.3586884,917
490,4136582,2011,D12,Other,1322802000000,30,Brookhaven-Amesbury (30),43.7028809,-79.5038376,918
491,39593058,2011,D42,Other,1298091600000,132,Malvern (132),43.7919121,-79.2303696,919
492,3427476,2010,D13,Shooting,1272859200000,107,Oakwood Village (107),43.684906,-79.4337769,920
493,3709341,2010,D42,Stabbing,1273464000000,117,L'Amoreaux (117),43.7974892,-79.3123169,921
494,3577964,2010,D12,Shooting,1274068800000,112,Beechborough-Greenbrook (112),43.691227,-79.4703979,922
495,3746928,2010,D12,Other,1275278400000,30,Brookhaven-Amesbury (30),43.6995544,-79.5028915,923
496,4194029,2012,D42,Shooting,1325394000000,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,924
497,3665859,2012,D14,Stabbing,1325394000000,82,Niagara (82),43.6386528,-79.4171066,925
498,30000227,2012,D53,Other,1325394000000,56,Leaside-Bennington (56),43.7053604,-79.3654938,926
499,4205598,2012,D43,Shooting,1327122000000,119,Wexford/Maryvale (119),43.7299652,-79.2778625,927
500,4042332,2012,D42,Shooting,1327381200000,132,Malvern (132),43.8055801,-79.2209244,928
629,5162653,2013,D11,Shooting,1375675200000,87,High Park-Swansea (87),43.6378784,-79.4706421,929
630,5096311,2013,D54,Stabbing,1372305600000,57,Broadview North (57),43.68293,-79.3572159,930
631,5143553,2013,D23,Shooting,1376280000000,5,Elms-Old Rexdale (5),43.7212753,-79.5457153,931
632,5159817,2013,D31,Shooting,1374984000000,25,Glenfield-Jane Heights (25),43.7507401,-79.5160751,932
633,5192957,2013,D31,Shooting,1377230400000,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,933
634,GO-20141326860,2014,D41,Other,1389675600000,119,Wexford/Maryvale (119),43.7591324,-79.2895889,934
635,5192957,2013,D31,Shooting,1377230400000,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,935
636,GO-20141428622,2014,D23,Shooting,1390971600000,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,936
637,GO-20141431240,2014,D43,Other,1390971600000,137,Woburn (137),43.7703896,-79.2201233,937
638,GO-20141381673,2014,D54,Stabbing,1391317200000,54,O'Connor-Parkview (54),43.7022209,-79.297287,938
639,GO-20141462653,2014,D41,Other,1391403600000,119,Wexford/Maryvale (119),43.7694817,-79.302269,939
640,GO-20141470629,2014,D32,Shooting,1391490000000,105,Lawrence Park North (105),43.7336693,-79.4043961,940
641,GO-20141500533,2014,D22,Shooting,1391922000000,20,Alderwood (20),43.6088715,-79.5529938,941
642,GO-20141518863,2014,D23,Stabbing,1392181200000,2,Mount Olive-Silverstone-Jamestown (2),43.7383919,-79.5826874,942
643,GO-20141663866,2014,D54,Shooting,1394254800000,44,Flemingdon Park (44),43.7165565,-79.3373184,943
644,GO-20141667340,2014,D22,Stabbing,1394341200000,14,Islington-City Centre West (14),43.6308784,-79.5177612,944
645,5143282,2013,D12,Shooting,1378180800000,113,Weston (113),43.7045479,-79.5283203,945
646,5114771,2013,D33,Stabbing,1378958400000,48,Hillcrest Village (48),43.8060379,-79.3673172,946
647,5245469,2013,D54,Stabbing,1379131200000,66,Danforth (66),43.6833687,-79.3236389,947
648,5269597,2013,D23,Shooting,1379390400000,7,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,948
649,GO-20141668180,2014,D55,Other,1394596800000,65,Greenwood-Coxwell (65),43.680378,-79.3308105,949
650,GO-20141703051,2014,D43,Stabbing,1394856000000,137,Woburn (137),43.7581863,-79.233078,950
651,5126688,2013,D12,Stabbing,1379649600000,112,Beechborough-Greenbrook (112),43.6917191,-79.4676971,951
652,GO-20141703847,2014,D55,Stabbing,1394856000000,70,South Riverdale (70),43.662468,-79.3513565,952
653,GO-20141731923,2014,D55,Shooting,1395201600000,62,East End-Danforth (62),43.6861649,-79.3106689,953
654,GO-20141731923,2014,D55,Shooting,1395201600000,62,East End-Danforth (62),43.6861649,-79.3106689,954
655,GO-20141766614,2014,D11,Shooting,1395720000000,91,Weston-Pellam Park (91),43.6684875,-79.4523697,955
656,GO-20141824235,2014,D51,Shooting,1396584000000,71,Cabbagetown-South St.James Town (71),43.6644669,-79.3680573,956
657,GO-20141880069,2014,D42,Shooting,1397275200000,131,Rouge (131),43.8190956,-79.2130203,957
658,5128923,2013,D12,Stabbing,1381636800000,113,Weston (113),43.7025185,-79.5195084,958
659,GO-20142003751,2014,D13,Shooting,1399003200000,107,Oakwood Village (107),43.6963615,-79.4473343,959
660,GO-20142145283,2014,D55,Shooting,1400904000000,65,Greenwood-Coxwell (65),43.6743202,-79.3282013,960
661,GO-20142242196,2014,D42,Other,1402372800000,129,Agincourt North (129),43.8082924,-79.2875366,961
662,GO-20142439822,2014,D51,Shooting,1404619200000,73,Moss Park (73),43.6573067,-79.3734589,962
663,GO-20142452482,2014,D32,Shooting,1404792000000,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,963
664,GO-20142499434,2014,D33,Other,1405396800000,46,Pleasant View (46),43.7838783,-79.3270569,964
665,GO-20142665166,2014,D22,Stabbing,1407556800000,13,Etobicoke West Mall (13),43.6523972,-79.5722122,965
666,GO-20142728301,2014,D12,Shooting,1408334400000,115,Mount Dennis (115),43.6844788,-79.4988251,966
667,GO-20142777149,2014,D14,Shooting,1409025600000,77,Waterfront Communities-The Island (77),43.6440315,-79.3944855,967
668,GO-20142804113,2014,D14,Other,1409371200000,93,Dovercourt-Wallace Emerson-Junction (93),43.6617393,-79.426857,968
669,GO-20141272537,2014,D51,Other,1388725200000,74,North St.James Town (74),43.6672974,-79.3737793,969
670,GO-20142849540,2014,D51,Other,1409889600000,71,Cabbagetown-South St.James Town (71),43.6681747,-79.3695602,970
671,GO-20142870125,2014,D54,Stabbing,1410148800000,62,East End-Danforth (62),43.6893082,-79.2967682,971
672,GO-20142870490,2014,D12,Shooting,1410148800000,113,Weston (113),43.7028809,-79.5038376,972
673,GO-20142886898,2014,D32,Shooting,1410408000000,40,St.Andrew-Windfields (40),43.7600479,-79.3953781,973
674,GO-20142891423,2014,D22,Other,1410408000000,14,Islington-City Centre West (14),43.6467743,-79.5305557,974
675,GO-20142905498,2014,D43,Shooting,1410667200000,137,Woburn (137),43.757843,-79.2247086,975
676,GO-20142910832,2014,D33,Other,1410667200000,47,Don Valley Village (47),43.7876511,-79.3516541,976
677,GO-20142929457,2014,D31,Shooting,1410926400000,27,York University Heights (27),43.7622452,-79.5005188,977
678,GO-20142966747,2014,D23,Stabbing,1411444800000,2,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,978
679,GO-20142992607,2014,D54,Stabbing,1411790400000,66,Danforth (66),43.6817131,-79.3313522,979
680,GO-20143005270,2014,D43,Shooting,1411963200000,139,Scarborough Village (139),43.742836,-79.2205582,980
681,GO-20143017592,2014,D13,Stabbing,1412049600000,107,Oakwood Village (107),43.6960716,-79.4449997,981
682,GO-20143045566,2014,D12,Shooting,1412481600000,90,Junction Area (90),43.6789017,-79.4740753,982
683,GO-20143053009,2014,D23,Shooting,1412568000000,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,983
684,GO-20143053009,2014,D23,Shooting,1412568000000,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,984
685,GO-20143053896,2014,D51,Shooting,1412568000000,72,Regent Park (72),43.6572227,-79.3637543,985
686,GO-20143094406,2014,D33,Other,1413172800000,47,Don Valley Village (47),43.790741,-79.3611526,986
687,GO-20143107536,2014,D11,Other,1413345600000,93,Dovercourt-Wallace Emerson-Junction (93),43.6664314,-79.4381866,987
688,GO-20143208371,2014,D31,Shooting,1414641600000,26,Downsview-Roding-CFB (26),43.7428703,-79.4860001,988
689,GO-20143252379,2014,D12,Shooting,1415250000000,110,Keelesdale-Eglinton West (110),43.690979,-79.4715118,989
690,5260102,2013,D51,Shooting,1379908800000,73,Moss Park (73),43.6565018,-79.366951,990
691,4934653,2013,D12,Other,1369368000000,111,Rockcliffe-Smythe (111),43.6788063,-79.4829025,991
692,5237175,2013,D52,Stabbing,1381032000000,76,Bay Street Corridor (76),43.650444,-79.3846512,992
693,5229819,2013,D52,Other,1382241600000,78,Kensington-Chinatown (78),43.6551399,-79.3989258,993
694,GO-20135070453,2013,D51,Other,1383278400000,72,Regent Park (72),43.6597633,-79.364502,994
695,GO-2013939200,2013,D13,Other,1383973200000,94,Wychwood (94),43.6738396,-79.4223862,995
696,GO-2013943773,2013,D55,Shooting,1384059600000,62,East End-Danforth (62),43.6788864,-79.298027,996
697,GO-20131036741,2013,D32,Stabbing,1385355600000,105,Lawrence Park North (105),43.7301712,-79.3952713,997
698,GO-20131225193,2013,D12,Other,1388034000000,23,Pelmo Park-Humberlea (23),43.7115097,-79.5101013,998
699,GO-20131231259,2013,D42,Other,1388120400000,130,Milliken (130),43.824276,-79.2721939,999
700,4832295,2013,D32,Other,1372910400000,33,Clanton Park (33),43.7530708,-79.4502182,1000
1001,GO-20181823974,2018,D31,Shooting,1538452800000,27,York University Heights (27),43.7777214,-79.4946518,1001
1002,GO-20181827810,2018,D42,Shooting,1538539200000,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,1002
1003,GO-20181839683,2018,D55,Other,1538625600000,70,South Riverdale (70),43.6591949,-79.3484955,1003
1004,GO-20181879521,2018,D31,Shooting,1539230400000,26,Downsview-Roding-CFB (26),43.7348633,-79.4890976,1004
1005,GO-20181939006,2018,D41,Stabbing,1540008000000,124,Kennedy Park (124),43.7327728,-79.2645569,1005
1006,GO-20181923388,2018,D41,Other,1539835200000,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,1006
1007,GO-20181887731,2018,D51,Other,1539316800000,75,Church-Yonge Corridor (75),43.6565018,-79.3771439,1007
1008,GO-20182096419,2018,D31,Shooting,1542171600000,23,Pelmo Park-Humberlea (23),43.7194748,-79.5304413,1008
1009,GO-20182124586,2018,D43,Shooting,1542517200000,136,West Hill (136),43.7676544,-79.1896133,1009
1010,GO-20182113063,2018,D51,Other,1542344400000,73,Moss Park (73),43.6545258,-79.3694611,1010
1011,GO-20182242344,2018,D51,Stabbing,1544072400000,73,Moss Park (73),43.660656,-79.3748474,1011
1012,GO-20182280579,2018,D23,Shooting,1544590800000,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,1012
1013,GO-20182315055,2018,D31,Shooting,1545109200000,24,Black Creek (24),43.7590179,-79.5177765,1013
1014,GO-20182320758,2018,D14,Shooting,1545195600000,77,Waterfront Communities-The Island (77),43.6449547,-79.397644,1014
1015,GO-20182339244,2018,D23,Shooting,1545368400000,2,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307,1015
1016,GO-201930365,2019,D41,Stabbing,1546750800000,124,Kennedy Park (124),43.7274628,-79.2526016,1016
1017,GO-201954928,2019,D23,Shooting,1547010000000,4,Rexdale-Kipling (4),43.7228546,-79.5599365,1017
1018,GO-201945560,2019,D41,Stabbing,1546923600000,120,Clairlea-Birchmount (120),43.7104797,-79.2715836,1018
1019,GO-201969065,2019,D41,Shooting,1547269200000,126,Dorset Park (126),43.7695808,-79.2872467,1019
1020,GO-2019146683,2019,D12,Stabbing,1548306000000,111,Rockcliffe-Smythe (111),43.6706047,-79.4880753,1020
1021,GO-2019244561,2019,D51,Shooting,1549602000000,72,Regent Park (72),43.6556168,-79.3644638,1021
1022,GO-2019272774,2019,D43,Shooting,1549947600000,136,West Hill (136),43.7664986,-79.1948929,1022
1023,GO-2019281405,2019,D23,Shooting,1550034000000,4,Rexdale-Kipling (4),43.7169495,-79.5559845,1023
1024,GO-2019258675,2019,D22,Shooting,1549774800000,17,Mimico (includes Humber Bay Shores) (17),43.6236954,-79.4789734,1024
1025,GO-2019349242,2019,D23,Shooting,1550984400000,2,Mount Olive-Silverstone-Jamestown (2),43.7349625,-79.5803757,1025
1026,GO-2019400418,2019,D53,Other,1551675600000,104,Mount Pleasant West (104),43.711132,-79.3912277,1026
1027,GO-2019449448,2019,D31,Shooting,1552276800000,26,Downsview-Roding-CFB (26),43.7381744,-79.4858627,1027
1028,GO-2019456465,2019,D11,Other,1552449600000,91,Weston-Pellam Park (91),43.6687431,-79.4580154,1028
1029,GO-2019494501,2019,D23,Other,1552881600000,7,Willowridge-Martingrove-Richview (7),43.67836,-79.5542603,1029
1030,GO-2019499554,2019,D11,Shooting,1552968000000,93,Dovercourt-Wallace Emerson-Junction (93),43.6587143,-79.4496155,1030
1031,GO-2019424256,2019,D53,Shooting,1552021200000,100,Yonge-Eglinton (100),43.7046013,-79.4085159,1031
1032,GO-2019649220,2019,D52,Stabbing,1554868800000,76,Bay Street Corridor (76),43.6486511,-79.3802795,1032
1033,GO-2019677551,2019,D12,Stabbing,1555300800000,110,Keelesdale-Eglinton West (110),43.688652,-79.4779205,1033
1034,GO-2019716384,2019,D13,Shooting,1555819200000,107,Oakwood Village (107),43.6915436,-79.4389038,1034
1035,GO-2019767371,2019,D43,Shooting,1556424000000,135,Morningside (135),43.7743835,-79.2113571,1035
1036,GO-2019785029,2019,D23,Shooting,1556683200000,1,West Humber-Clairville (1),43.7340126,-79.5903702,1036
1037,GO-2019766762,2019,D22,Other,1556424000000,11,Eringate-Centennial-West Deane (11),43.6558037,-79.5793762,1037
1038,GO-2019798063,2019,D31,Shooting,1556856000000,21,Humber Summit (21),43.7605896,-79.5660629,1038
1039,GO-2019819985,2019,D43,Stabbing,1557028800000,140,Guildwood (140),43.7462997,-79.1987457,1039
1040,GO-2019928762,2019,D14,Other,1558411200000,93,Dovercourt-Wallace Emerson-Junction (93),43.6640549,-79.4317169,1040
1041,GO-20191052988,2019,D52,Stabbing,1559966400000,76,Bay Street Corridor (76),43.6684799,-79.387413,1041
1042,GO-20191039892,2019,D51,Other,1559793600000,73,Moss Park (73),43.6537323,-79.3732529,1042
1043,GO-20191198026,2019,D43,Shooting,1561608000000,136,West Hill (136),43.7648697,-79.1848831,1043
1044,GO-20191213308,2019,D52,Shooting,1561867200000,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,1044
1045,GO-20191206091,2019,D12,Shooting,1561780800000,115,Mount Dennis (115),43.6888924,-79.5040054,1045
1046,GO-20191206091,2019,D12,Shooting,1561780800000,115,Mount Dennis (115),43.6888924,-79.5040054,1046
1047,GO-20191191914,2019,D33,Stabbing,1561608000000,45,Parkwoods-Donalda (45),43.7593689,-79.3209229,1047
1048,GO-20191226977,2019,D51,Other,1561953600000,73,Moss Park (73),43.6545258,-79.3694611,1048
1049,GO-20191344279,2019,D14,Other,1563422400000,93,Dovercourt-Wallace Emerson-Junction (93),43.6604919,-79.4324341,1049
1050,GO-20191445359,2019,D12,Shooting,1564718400000,28,Rustic (28),43.715744,-79.5047607,1050
1051,GO-20191492032,2019,D13,Stabbing,1565150400000,94,Wychwood (94),43.6813011,-79.4277039,1051
1052,GO-20191506357,2019,D54,Shooting,1565323200000,43,Victoria Village (43),43.7166748,-79.2992859,1052
1053,GO-20191558069,2019,D11,Shooting,1565928000000,86,Roncesvalles (86),43.6489487,-79.4500732,1053
1054,GO-20191595863,2019,D12,Shooting,1566360000000,115,Mount Dennis (115),43.6920547,-79.5027771,1054
1055,GO-20191581564,2019,D12,Shooting,1566187200000,23,Pelmo Park-Humberlea (23),43.7140923,-79.5315094,1055
1056,GO-20191619393,2019,D31,Shooting,1566705600000,21,Humber Summit (21),43.7600021,-79.5580597,1056
1057,GO-20191695351,2019,D31,Other,1567569600000,26,Downsview-Roding-CFB (26),43.7212448,-79.5062637,1057
1058,GO-20191683554,2019,D43,Other,1567483200000,127,Bendale (127),43.7544174,-79.2509308,1058
1059,GO-2019598298,2019,D42,Other,1554264000000,118,Tam O'Shanter-Sullivan (118),43.7857628,-79.2894592,1059
1060,GO-20191745744,2019,D43,Stabbing,1568174400000,134,Highland Creek (134),43.7906342,-79.1747437,1060
1061,GO-20191782132,2019,D13,Shooting,1568606400000,31,Yorkdale-Glen Park (31),43.7069855,-79.4531784,1061
1062,GO-20191806337,2019,D42,Shooting,1568865600000,130,Milliken (130),43.8207169,-79.2604065,1062
