id,lat,long,occurrencedate,reporteddate,premisetype,offence,MCI,division,neighbourhood
35275,43.7758369,-79.3437195,2019-12-04,2019-12-04,Commercial,Theft Of Motor Vehicle,Auto Theft,D33,Don Valley Village (47)
35276,43.7758369,-79.3437195,2019-12-04,2019-12-04,Commercial,Theft Of Motor Vehicle,Auto Theft,D33,Don Valley Village (47)
35277,43.6979141,-79.5556564,2019-12-04,2019-12-04,House,Theft Of Motor Vehicle,Auto Theft,D23,Kingsview Village-The Westway (6)
35278,43.6596527,-79.4364395,2019-12-04,2019-12-04,Apartment,Assault,Assault,D11,Dovercourt-Wallace Emerson-Junction (93)
35279,43.6563301,-79.380928,2019-12-04,2019-12-04,Outside,Assault,Assault,D52,Bay Street Corridor (76)
35280,43.6796074,-79.5453262,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D23,Willowridge-Martingrove-Richview (7)
35281,43.8071899,-79.2703934,2019-12-04,2019-12-04,Commercial,Assault,Assault,D42,Agincourt North (129)
35282,43.684391,-79.4123001,2019-12-04,2019-12-04,Other,Assault,Assault,D13,Forest Hill South (101)
35283,43.6278877,-79.5075607,2019-12-04,2019-12-04,House,Assault,Assault,D22,Stonegate-Queensway (16)
35284,43.6817741,-79.5886612,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D23,West Humber-Clairville (1)
35285,43.7022209,-79.297287,2019-12-04,2019-12-04,Apartment,B&E,Break and Enter,D54,O'Connor-Parkview (54)
35286,43.7248802,-79.4482651,2019-12-04,2019-12-04,Commercial,Assault - Resist/ Prevent Seiz,Assault,D32,Yorkdale-Glen Park (31)
35287,43.7613983,-79.3089905,2019-12-04,2019-12-04,Other,Assault,Assault,D41,Wexford/Maryvale (119)
35288,43.6659851,-79.5632324,2019-12-04,2019-12-04,House,B&E,Break and Enter,D22,Eringate-Centennial-West Deane (11)
35289,43.6473999,-79.3958282,2019-12-04,2019-12-04,Commercial,B&E W'Intent,Break and Enter,D14,Waterfront Communities-The Island (77)
35290,43.7408409,-79.3386307,2019-12-04,2019-12-04,House,B&E,Break and Enter,D33,Banbury-Don Mills (42)
35291,43.6613731,-79.38311,2019-12-04,2019-12-04,Commercial,Assault,Assault,D52,Bay Street Corridor (76)
35292,43.6236954,-79.4789734,2019-12-04,2019-12-04,Apartment,Robbery - Home Invasion,Robbery,D22,Mimico (includes Humber Bay Shores) (17)
35293,43.6590996,-79.3821182,2019-12-04,2019-12-04,Other,Assault,Assault,D52,Bay Street Corridor (76)
35294,43.6827621,-79.5697632,2019-12-04,2019-12-04,Apartment,Assault,Assault,D23,Willowridge-Martingrove-Richview (7)
35295,43.6897659,-79.4991913,2019-12-04,2019-12-04,Commercial,Assault With Weapon,Assault,D12,Mount Dennis (115)
35296,43.7870255,-79.2290649,2019-12-04,2019-12-04,Other,Assault With Weapon,Assault,D43,Woburn (137)
35297,43.7420998,-79.5951614,2019-12-04,2019-12-04,Commercial,Robbery - Business,Robbery,D23,West Humber-Clairville (1)
35298,43.7680397,-79.1752548,2019-12-04,2019-12-04,House,B&E,Break and Enter,D43,West Hill (136)
35299,43.7573814,-79.2778931,2019-12-04,2019-12-06,Commercial,Theft Of Motor Vehicle,Auto Theft,D41,Dorset Park (126)
35300,43.7604637,-79.5097809,2019-12-04,2019-12-04,Apartment,Assault With Weapon,Assault,D31,Black Creek (24)
35301,43.6773872,-79.5223694,2019-12-04,2019-12-04,House,B&E,Break and Enter,D22,Edenbridge-Humber Valley (9)
35302,43.7652893,-79.3469543,2019-12-04,2019-12-04,Apartment,Assault Bodily Harm,Assault,D33,Parkwoods-Donalda (45)
35303,43.7654381,-79.2882385,2019-12-04,2019-12-05,House,Robbery With Weapon,Robbery,D41,Dorset Park (126)
35304,43.7870255,-79.2290649,2019-12-04,2019-12-04,Other,Assault,Assault,D43,Woburn (137)
35305,43.7654381,-79.2882385,2019-12-04,2019-12-05,House,Robbery With Weapon,Robbery,D41,Dorset Park (126)
35306,43.7251129,-79.4816971,2019-12-04,2019-12-05,Apartment,B&E,Break and Enter,D31,Downsview-Roding-CFB (26)
35307,43.6551514,-79.3749695,2019-12-04,2019-12-05,Other,Assault,Assault,D51,Church-Yonge Corridor (75)
35308,43.7278976,-79.3106918,2019-12-04,2019-12-05,House,Theft Of Motor Vehicle,Auto Theft,D33,Victoria Village (43)
35309,43.6390305,-79.5477753,2019-12-04,2019-12-04,House,B&E,Break and Enter,D22,Islington-City Centre West (14)
35310,43.6520615,-79.3986816,2019-12-04,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D14,Kensington-Chinatown (78)
35311,43.8019981,-79.3908005,2019-12-04,2019-12-04,House,B&E,Break and Enter,D33,Bayview Woods-Steeles (49)
35312,43.653183,-79.4849396,2019-12-04,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D11,Runnymede-Bloor West Village (89)
35313,43.7140083,-79.5650101,2019-12-04,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D23,Rexdale-Kipling (4)
35314,43.7554588,-79.61409,2019-12-04,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
35315,43.7503891,-79.6076813,2019-12-04,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
35316,43.7845116,-79.1839676,2019-12-04,2019-12-04,Outside,Robbery - Mugging,Robbery,D43,Highland Creek (134)
35317,43.7805138,-79.3003922,2019-12-04,2019-12-05,Apartment,Assault,Assault,D42,Tam O'Shanter-Sullivan (118)
35318,43.7805138,-79.3003922,2019-12-04,2019-12-05,Apartment,Assault,Assault,D42,Tam O'Shanter-Sullivan (118)
35319,43.7199287,-79.4196243,2019-12-04,2019-12-04,House,B&E W'Intent,Break and Enter,D53,Bedford Park-Nortown (39)
35320,43.7599907,-79.3306427,2019-12-04,2019-12-05,Apartment,Assault With Weapon,Assault,D33,Parkwoods-Donalda (45)
35321,43.7599907,-79.3306427,2019-12-04,2019-12-05,Apartment,Robbery - Home Invasion,Robbery,D33,Parkwoods-Donalda (45)
35322,43.8055801,-79.2209244,2019-12-04,2019-12-04,Apartment,Assault,Assault,D42,Malvern (132)
35323,43.7539368,-79.2659073,2019-12-04,2019-12-05,Commercial,B&E,Break and Enter,D41,Dorset Park (126)
35324,43.6738243,-79.2818604,2019-12-04,2019-12-05,Outside,Assault,Assault,D55,The Beaches (63)
35325,43.6540642,-79.3799744,2019-12-04,2019-12-05,Outside,Assault With Weapon,Assault,D52,Bay Street Corridor (76)
35326,43.6576538,-79.4018478,2019-12-04,2019-12-04,Outside,Assault With Weapon,Assault,D14,Kensington-Chinatown (78)
35327,43.6523132,-79.4060211,2019-12-04,2019-12-04,Commercial,Assault,Assault,D14,Trinity-Bellwoods (81)
35328,43.760334,-79.4093781,2019-12-04,2019-12-06,Apartment,Theft Over,Theft Over,D32,Willowdale East (51)
35329,43.7638474,-79.3738327,2019-12-04,2019-12-04,House,Robbery - Vehicle Jacking,Robbery,D33,St.Andrew-Windfields (40)
35330,43.7268372,-79.5047836,2019-12-04,2019-12-05,House,B&E,Break and Enter,D31,Downsview-Roding-CFB (26)
35331,43.7190781,-79.5081558,2019-12-04,2019-12-04,Commercial,Assault,Assault,D31,Downsview-Roding-CFB (26)
35332,43.7652054,-79.2595444,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D43,Bendale (127)
35333,43.7475204,-79.2848358,2019-12-04,2019-12-04,Commercial,B&E W'Intent,Break and Enter,D41,Dorset Park (126)
35334,43.6715126,-79.3407135,2019-12-04,2019-12-04,Commercial,Assault,Assault,D55,South Riverdale (70)
35335,43.7653809,-79.5026703,2019-12-04,2019-12-06,Apartment,Assault,Assault,D31,York University Heights (27)
35336,43.7192154,-79.4451828,2019-12-04,2019-12-04,Outside,Assault,Assault,D32,Englemount-Lawrence (32)
35337,43.6505013,-79.4149475,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D14,Trinity-Bellwoods (81)
35338,43.7652054,-79.2595444,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D43,Bendale (127)
35339,43.7114868,-79.4775391,2019-12-04,2019-12-04,House,B&E,Break and Enter,D12,Maple Leaf (29)
35340,43.7970352,-79.2344818,2019-12-04,2019-12-04,House,Assault With Weapon,Assault,D42,Malvern (132)
35341,43.7653809,-79.5026703,2019-12-04,2019-12-06,Apartment,Assault,Assault,D31,York University Heights (27)
35342,43.6382141,-79.4391632,2019-12-04,2019-12-04,Apartment,Assault,Assault,D14,South Parkdale (85)
35343,43.7465401,-79.211174,2019-12-04,2019-12-04,Apartment,Assault,Assault,D43,Scarborough Village (139)
35344,43.7534943,-79.3574905,2019-12-04,2019-12-04,Commercial,Assault,Assault,D33,St.Andrew-Windfields (40)
35345,43.6980247,-79.2809982,2019-12-04,2019-12-04,Apartment,Assault With Weapon,Assault,D41,Oakridge (121)
35346,43.6439705,-79.3887177,2019-12-04,2019-12-04,Commercial,Theft Over,Theft Over,D52,Waterfront Communities-The Island (77)
35347,43.7387733,-79.4438171,2019-12-04,2019-12-04,House,B&E,Break and Enter,D32,Clanton Park (33)
35348,43.7140121,-79.5568619,2019-12-04,2019-12-04,Outside,Assault,Assault,D23,Rexdale-Kipling (4)
35349,43.7001648,-79.2641678,2019-12-04,2019-12-04,House,Assault,Assault,D41,Birchcliffe-Cliffside (122)
35350,43.720726,-79.4562073,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D32,Yorkdale-Glen Park (31)
35351,43.6088066,-79.5571747,2019-12-04,2019-12-04,Apartment,Assault,Assault,D22,Islington-City Centre West (14)
35352,43.7074776,-79.3436279,2019-12-04,2019-12-04,Commercial,Assault,Assault,D53,Thorncliffe Park (55)
35353,43.7970352,-79.2344818,2019-12-04,2019-12-04,House,Assault,Assault,D42,Malvern (132)
35354,43.7140732,-79.4823303,2019-12-04,2019-12-04,House,B&E,Break and Enter,D12,Maple Leaf (29)
35355,43.7447281,-79.5184097,2019-12-04,2019-12-05,House,Assault,Assault,D31,Glenfield-Jane Heights (25)
35356,43.6101265,-79.5569077,2019-12-04,2019-12-04,Outside,Theft From Motor Vehicle Over,Theft Over,D22,Islington-City Centre West (14)
35357,43.7135696,-79.3647995,2019-12-04,2019-12-04,Commercial,B&E,Break and Enter,D53,Leaside-Bennington (56)
35358,43.7581863,-79.233078,2019-12-04,2019-12-04,Outside,Robbery With Weapon,Robbery,D43,Woburn (137)
35359,43.6736221,-79.3853226,2019-12-04,2019-12-06,Apartment,B&E,Break and Enter,D53,Rosedale-Moore Park (98)
35360,43.6681061,-79.5316849,2019-12-05,2019-12-06,House,Theft Over,Theft Over,D22,Edenbridge-Humber Valley (9)
35361,43.7430725,-79.5793304,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D23,Thistletown-Beaumond Heights (3)
35362,43.6568069,-79.3625717,2019-12-05,2019-12-05,Other,Assault,Assault,D51,Regent Park (72)
35363,43.7146378,-79.426651,2019-12-05,2019-12-05,House,B&E,Break and Enter,D53,Bedford Park-Nortown (39)
35364,43.6847534,-79.3100967,2019-12-05,2019-12-06,Outside,Theft Of Motor Vehicle,Auto Theft,D55,East End-Danforth (62)
35365,43.7430725,-79.5793304,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D23,Thistletown-Beaumond Heights (3)
35366,43.6565018,-79.366951,2019-12-05,2019-12-23,House,Theft Over,Theft Over,D51,Moss Park (73)
35367,43.7265892,-79.4977264,2019-12-05,2019-12-05,House,B&E,Break and Enter,D31,Downsview-Roding-CFB (26)
35368,43.6608162,-79.3858566,2019-12-05,2019-12-05,Other,Assault,Assault,D52,Bay Street Corridor (76)
35369,43.7157745,-79.5333405,2019-12-05,2019-12-05,Apartment,Assault With Weapon,Assault,D31,Pelmo Park-Humberlea (23)
35370,43.7551231,-79.4405365,2019-12-05,2019-12-05,Outside,Robbery With Weapon,Robbery,D32,Bathurst Manor (34)
35371,43.7141151,-79.2450714,2019-12-05,2019-12-06,Apartment,Assault,Assault,D41,Cliffcrest (123)
35372,43.7417946,-79.2251663,2019-12-05,2019-12-05,Commercial,B&E,Break and Enter,D43,Scarborough Village (139)
35373,43.6236954,-79.4789734,2019-12-05,2019-12-05,Apartment,Assault With Weapon,Assault,D22,Mimico (includes Humber Bay Shores) (17)
35374,43.8227386,-79.2652588,2019-12-05,2019-12-05,House,Assault,Assault,D42,Milliken (130)
35375,43.7073326,-79.3954926,2019-12-05,2019-12-05,Outside,Assault,Assault,D53,Mount Pleasant West (104)
35376,43.7622452,-79.5005188,2019-12-05,2019-12-05,Apartment,Theft From Mail / Bag / Key,Theft Over,D31,York University Heights (27)
35377,43.7095871,-79.3989944,2019-12-05,2019-12-06,Outside,Theft From Motor Vehicle Over,Theft Over,D53,Yonge-Eglinton (100)
35378,43.7430725,-79.5793304,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D23,Thistletown-Beaumond Heights (3)
35379,43.7227325,-79.5746384,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
35380,43.6236954,-79.4789734,2019-12-05,2019-12-05,Apartment,Assault,Assault,D22,Mimico (includes Humber Bay Shores) (17)
35381,43.6474991,-79.545372,2019-12-05,2019-12-05,House,Theft Of Motor Vehicle,Auto Theft,D22,Islington-City Centre West (14)
35382,43.6836472,-79.309639,2019-12-05,2019-12-06,Outside,Theft Of Motor Vehicle,Auto Theft,D55,East End-Danforth (62)
35383,43.82024,-79.2461853,2019-12-05,2019-12-05,Commercial,Theft Of Motor Vehicle,Auto Theft,D42,Milliken (130)
35384,43.7551231,-79.4405365,2019-12-05,2019-12-05,Outside,Robbery - Taxi,Robbery,D32,Bathurst Manor (34)
35385,43.6459885,-79.3791351,2019-12-05,2019-12-10,Other,Assault,Assault,D52,Waterfront Communities-The Island (77)
35386,43.68713,-79.4898605,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D12,Mount Dennis (115)
35387,43.7812004,-79.4178925,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D32,Newtonbrook West (36)
35388,43.6486511,-79.3802795,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D52,Bay Street Corridor (76)
35389,43.6775055,-79.5680466,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D23,Willowridge-Martingrove-Richview (7)
35390,43.7860909,-79.4079971,2019-12-05,2019-12-31,House,Assault,Assault,D32,Newtonbrook East (50)
35391,43.796524,-79.3975525,2019-12-05,2019-12-05,House,Theft Of Motor Vehicle,Auto Theft,D32,Newtonbrook East (50)
35392,43.7099342,-79.2575607,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D41,Birchcliffe-Cliffside (122)
35393,43.7694359,-79.3431625,2019-12-05,2019-12-06,Apartment,B&E,Break and Enter,D33,Henry Farm (53)
35394,43.7139397,-79.3675766,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D53,Leaside-Bennington (56)
35395,43.7893562,-79.3244095,2019-12-05,2019-12-09,Other,Assault,Assault,D42,L'Amoreaux (117)
35396,43.7638016,-79.3134689,2019-12-05,2019-12-11,House,Assault Bodily Harm,Assault,D41,Wexford/Maryvale (119)
35397,43.6528206,-79.3716049,2019-12-05,2019-12-06,Commercial,Theft Over - Shoplifting,Theft Over,D51,Moss Park (73)
35398,43.8152809,-79.202652,2019-12-05,2019-12-05,House,Theft Of Motor Vehicle,Auto Theft,D42,Rouge (131)
35399,43.7339363,-79.450325,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D32,Clanton Park (33)
35400,43.7549324,-79.3723145,2019-12-05,2019-12-06,House,Theft Of Motor Vehicle,Auto Theft,D33,St.Andrew-Windfields (40)
35401,43.7190781,-79.5081558,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D31,Downsview-Roding-CFB (26)
35402,43.7736168,-79.2611313,2019-12-05,2019-12-05,Outside,Theft Of Motor Vehicle,Auto Theft,D43,Bendale (127)
35403,43.7747421,-79.1886597,2019-12-05,2019-12-05,Other,Assault,Assault,D43,West Hill (136)
35404,43.6617393,-79.426857,2019-12-05,2019-12-05,Other,Assault,Assault,D14,Dovercourt-Wallace Emerson-Junction (93)
35405,43.7516823,-79.2545929,2019-12-05,2019-12-06,Outside,Theft Of Motor Vehicle,Auto Theft,D43,Bendale (127)
35406,43.6526833,-79.3780899,2019-12-05,2019-12-05,Other,Assault,Assault,D51,Church-Yonge Corridor (75)
35407,43.6477394,-79.3610458,2019-12-05,2019-12-05,Outside,Assault,Assault,D51,Waterfront Communities-The Island (77)
35408,43.8125114,-79.2610168,2019-12-05,2019-12-05,House,B&E,Break and Enter,D42,Agincourt North (129)
35409,43.6658783,-79.3686295,2019-12-05,2019-12-05,Outside,Robbery - Purse Snatch,Robbery,D51,Cabbagetown-South St.James Town (71)
35410,43.8227386,-79.2652588,2019-12-05,2019-12-05,House,Assault,Assault,D42,Milliken (130)
35411,43.7680206,-79.3716354,2019-12-05,2019-12-05,Apartment,Assault,Assault,D33,Bayview Village (52)
35412,43.6577377,-79.4313507,2019-12-05,2019-12-05,Other,Assault,Assault,D14,Dufferin Grove (83)
35413,43.6745758,-79.390213,2019-12-05,2019-12-07,Apartment,Theft Over,Theft Over,D53,Annex (95)
35414,43.6447754,-79.3850174,2019-12-05,2019-12-05,Outside,Assault,Assault,D52,Waterfront Communities-The Island (77)
35415,43.6667061,-79.3813629,2019-12-05,2019-12-05,Apartment,Assault,Assault,D51,Church-Yonge Corridor (75)
35416,43.6709061,-79.4094238,2019-12-05,2019-12-05,House,Assault With Weapon,Assault,D14,Annex (95)
35417,43.7550735,-79.5675735,2019-12-05,2019-12-05,Outside,Discharge Firearm With Intent,Assault,D31,Humber Summit (21)
35418,43.7416115,-79.2326126,2019-12-05,2019-12-05,Apartment,Assault,Assault,D43,Eglinton East (138)
35419,43.7276535,-79.5495377,2019-12-05,2019-12-05,Apartment,Assault,Assault,D23,Elms-Old Rexdale (5)
35420,43.7322121,-79.4241104,2019-12-05,2019-12-05,House,B&E,Break and Enter,D32,Bedford Park-Nortown (39)
35421,43.7269974,-79.2914658,2019-12-05,2019-12-05,Other,Assault,Assault,D41,Clairlea-Birchmount (120)
35422,43.7269974,-79.2914658,2019-12-05,2019-12-05,Other,Assault,Assault,D41,Clairlea-Birchmount (120)
35423,43.7269974,-79.2914658,2019-12-05,2019-12-05,Other,Assault,Assault,D41,Clairlea-Birchmount (120)
35424,43.7340889,-79.433197,2019-12-05,2019-12-05,Commercial,B&E,Break and Enter,D32,Bedford Park-Nortown (39)
35425,43.6803474,-79.4754868,2019-12-05,2019-12-15,Other,Assault,Assault,D12,Rockcliffe-Smythe (111)
35426,43.6884499,-79.3005447,2019-12-05,2019-12-05,Commercial,Robbery - Business,Robbery,D55,East End-Danforth (62)
35427,43.7551231,-79.4405365,2019-12-05,2019-12-05,Outside,Robbery - Taxi,Robbery,D32,Bathurst Manor (34)
35428,43.6583405,-79.4427338,2019-12-05,2019-12-05,Commercial,Assault,Assault,D11,Dufferin Grove (83)
35429,43.6620445,-79.3685379,2019-12-05,2019-12-05,Outside,Assault,Assault,D51,Moss Park (73)
35430,43.7656593,-79.4119949,2019-12-05,2019-12-16,Apartment,Assault,Assault,D32,Lansing-Westgate (38)
35431,43.8053207,-79.2901688,2019-12-05,2019-12-05,Commercial,B&E W'Intent,Break and Enter,D42,Milliken (130)
35432,43.6462898,-79.4085846,2019-12-05,2019-12-05,Commercial,B&E,Break and Enter,D14,Trinity-Bellwoods (81)
35433,43.6737099,-79.4383469,2019-12-05,2019-12-07,Other,Assault,Assault,D13,Dovercourt-Wallace Emerson-Junction (93)
35434,43.6529465,-79.3980484,2019-12-05,2019-12-05,Outside,Assault,Assault,D52,Kensington-Chinatown (78)
35435,43.6529465,-79.3980484,2019-12-05,2019-12-05,Outside,Assault,Assault,D52,Kensington-Chinatown (78)
35436,43.7520943,-79.5423813,2019-12-05,2019-12-05,Outside,Assault,Assault,D31,Humbermede (22)
35437,43.7309113,-79.5994492,2019-12-05,2019-12-05,Outside,Discharge Firearm With Intent,Assault,D23,West Humber-Clairville (1)
35438,43.6552162,-79.4370346,2019-12-05,2019-12-05,Commercial,Assault,Assault,D11,Dufferin Grove (83)
35439,43.6703873,-79.3948212,2019-12-05,2019-12-13,Apartment,B&E,Break and Enter,D53,Annex (95)
35440,43.6529465,-79.3980484,2019-12-05,2019-12-05,Outside,Assault Peace Officer,Assault,D52,Kensington-Chinatown (78)
35441,43.8227463,-79.2857971,2019-12-05,2019-12-05,House,B&E,Break and Enter,D42,Milliken (130)
35442,43.7919655,-79.358078,2019-12-05,2019-12-05,Apartment,Assault,Assault,D33,Hillcrest Village (48)
35443,43.7198334,-79.5138016,2019-12-06,2019-12-06,Commercial,Assault,Assault,D31,Downsview-Roding-CFB (26)
35444,43.7681122,-79.3376465,2019-12-06,2019-12-12,Outside,Theft Over,Theft Over,D33,Henry Farm (53)
35445,43.7665482,-79.5647812,2019-12-06,2019-12-06,Outside,Assault,Assault,D31,Humber Summit (21)
35446,43.6985168,-79.4371872,2019-12-06,2019-12-06,Other,Assault Peace Officer,Assault,D13,Humewood-Cedarvale (106)
35447,43.6900024,-79.3948898,2019-12-06,2019-12-06,Outside,Assault,Assault,D53,Yonge-St.Clair (97)
35448,43.6868439,-79.4332123,2019-12-06,2019-12-06,Apartment,Assault Bodily Harm,Assault,D13,Oakwood Village (107)
35449,43.7788963,-79.2056274,2019-12-06,2019-12-06,Other,Assault,Assault,D43,Morningside (135)
35450,43.7642136,-79.5532455,2019-12-06,2019-12-09,Commercial,Theft Of Motor Vehicle,Auto Theft,D31,Humber Summit (21)
35451,43.7690582,-79.3885803,2019-12-06,2019-12-06,Apartment,B&E,Break and Enter,D32,Willowdale East (51)
35452,43.6639061,-79.3841553,2019-12-06,2019-12-06,Commercial,Assault With Weapon,Assault,D52,Bay Street Corridor (76)
35453,43.7788963,-79.2056274,2019-12-06,2019-12-06,Other,Assault,Assault,D43,Morningside (135)
35454,43.7097397,-79.3835907,2019-12-06,2019-12-06,Apartment,Assault,Assault,D53,Mount Pleasant East (99)
35455,43.7513428,-79.3364105,2019-12-06,2019-12-06,Apartment,Assault With Weapon,Assault,D33,Parkwoods-Donalda (45)
35456,43.6403046,-79.3983765,2019-12-06,2019-12-13,Apartment,B&E,Break and Enter,D14,Waterfront Communities-The Island (77)
35457,43.7376328,-79.2437439,2019-12-06,2019-12-06,Commercial,B&E,Break and Enter,D43,Eglinton East (138)
